order_id,customer_id,order_date,status
O004161,C00862,2024-09-26,Completed
O004162,C00947,2025-09-05,Completed
O004163,C00197,2024-03-25,Completed
O004164,C00122,2025-01-11,Completed
O004165,C01176,2024-10-24,Completed
O004166,C00588,2024-06-11,Completed
O004167,C00495,2024-11-09,Completed
O004168,C00368,2025-04-04,Completed
O004169,C01179,2024-07-28,Completed
O004170,C00870,2025-03-30,Completed
O004171,C00626,2025-11-22,Completed
O004172,C00999,2025-08-26,Completed
O004173,C01079,2025-03-22,Completed
O004174,C00171,2024-02-23,Completed
O004175,C00781,2024-11-17,Completed
O004176,C00042,2024-09-27,Completed
O004177,C00369,2025-03-08,Completed
O004178,C00062,2024-03-21,Completed
O004179,C00663,2025-06-07,Completed
O004180,C00118,2025-12-12,Completed
O004181,C00737,2025-02-28,Cancelled
O004182,C00912,2024-08-06,Completed
O004183,C00091,2024-03-26,Completed
O004184,C00324,2024-06-12,Cancelled
O004185,C00874,2025-02-16,Completed
O004186,C00132,2025-07-24,Completed
O004187,C00695,2024-02-23,Completed
O004188,C00231,2025-08-08,Cancelled
O004189,C00310,2025-05-08,Completed
O004190,C00896,2025-03-03,Completed
O004191,C00681,2025-01-20,Completed
O004192,C00535,2024-02-28,Completed
O004193,C01062,2024-06-12,Completed
O004194,C00784,2024-02-26,Completed
O004195,C00726,2025-05-16,Completed
O004196,C00668,2024-02-17,Completed
O004197,C00297,2025-02-18,Completed
O004198,C00673,2024-05-06,Completed
O004199,C00910,2024-02-14,Completed
O004200,C01035,2024-04-29,Completed
O004201,C00543,2024-08-13,Completed
O004202,C00958,2025-02-04,Completed
O004203,C00941,2024-03-26,Completed
O004204,C00937,2024-12-22,Completed
O004205,C00012,2025-04-04,Cancelled
O004206,C00211,2025-06-26,Completed
O004207,C00477,2024-11-02,Completed
O004208,C00310,2024-04-23,Completed
O004209,C00866,2025-04-19,Cancelled
O004210,C01181,2024-04-14,Completed
O004211,C00801,2025-08-28,Completed
O004212,C00701,2025-02-18,Completed
O004213,C00030,2025-07-26,Completed
O004214,C00144,2025-02-17,Completed
O004215,C00494,2025-04-13,Completed
O004216,C00893,2025-12-23,Completed
O004217,C00770,2025-06-09,Completed
O004218,C00794,2025-09-21,Completed
O004219,C01145,2025-05-24,Cancelled
O004220,C00010,2025-03-23,Completed
O004221,C01155,2024-08-24,Cancelled
O004222,C01093,2025-09-15,Completed
O004223,C00105,2025-10-12,Completed
O004224,C00539,2025-04-26,Completed
O004225,C00755,2024-04-26,Returned
O004226,C00103,2024-05-01,Completed
O004227,C01111,2025-06-04,Completed
O004228,C01027,2024-11-29,Completed
O004229,C01099,2025-01-04,Completed
O004230,C01133,2025-06-06,Completed
O004231,C00247,2025-06-27,Completed
O004232,C00593,2024-04-14,Completed
O004233,C00436,2024-08-09,Completed
O004234,C00784,2025-07-29,Completed
O004235,C00418,2025-09-09,Completed
O004236,C00178,2024-05-20,Completed
O004237,C00589,2024-07-13,Completed
O004238,C00400,2024-03-27,Completed
O004239,C01113,2025-08-20,Completed
O004240,C00221,2025-06-30,Completed
O004241,C00095,2024-05-11,Completed
O004242,C00455,2025-12-09,Completed
O004243,C00665,2024-01-28,Completed
O004244,C00892,2025-01-23,Completed
O004245,C00313,2025-02-02,Completed
O004246,C00858,2025-03-12,Completed
O004247,C01137,2025-06-22,Returned
O004248,C01156,2025-04-16,Completed
O004249,C00956,2025-01-05,Completed
O004250,C00848,2024-07-11,Completed
O004251,C00868,2025-07-11,Cancelled
O004252,C01033,2025-11-28,Completed
O004253,C00097,2024-11-15,Completed
O004254,C00773,2024-11-26,Completed
O004255,C00921,2025-09-03,Completed
O004256,C00907,2024-01-09,Completed
O004257,C01145,2024-01-05,Completed
O004258,C00557,2025-06-30,Completed
O004259,C00773,2025-12-09,Completed
O004260,C00865,2025-12-21,Completed
O004261,C00456,2025-10-17,Completed
O004262,C00685,2025-12-23,Cancelled
O004263,C01078,2025-06-24,Completed
O004264,C00656,2025-05-13,Completed
O004265,C00343,2024-05-02,Completed
O004266,C00403,2024-04-23,Completed
O004267,C00979,2025-02-22,Completed
O004268,C00903,2025-06-17,Completed
O004269,C00995,2025-06-07,Completed
O004270,C01152,2025-03-08,Completed
O004271,C00949,2024-06-14,Completed
O004272,C00214,2024-08-21,Completed
O004273,C00448,2024-08-30,Completed
O004274,C00518,2025-03-09,Completed
O004275,C01019,2024-10-02,Completed
O004276,C00163,2025-12-23,Completed
O004277,C00159,2024-06-01,Completed
O004278,C00889,2024-03-18,Completed
O004279,C00662,2024-11-12,Completed
O004280,C00197,2025-04-30,Completed
O004281,C00009,2025-10-24,Completed
O004282,C00405,2024-02-27,Completed
O004283,C00828,2024-03-08,Completed
O004284,C00834,2024-10-03,Completed
O004285,C00730,2024-03-03,Completed
O004286,C01126,2025-07-04,Completed
O004287,C01011,2024-11-20,Completed
O004288,C01085,2024-06-17,Completed
O004289,C00561,2024-08-24,Completed
O004290,C00589,2024-08-20,Completed
O004291,C01022,2025-12-10,Completed
O004292,C00968,2025-04-10,Completed
O004293,C01045,2024-08-04,Completed
O004294,C00923,2025-10-04,Completed
O004295,C01041,2024-06-18,Completed
O004296,C00249,2024-05-11,Completed
O004297,C00369,2024-10-18,Completed
O004298,C01155,2025-08-09,Completed
O004299,C00719,2025-01-22,Completed
O004300,C00588,2024-07-28,Cancelled
O004301,C00055,2025-06-10,Completed
O004302,C00599,2024-09-01,Completed
O004303,C00043,2025-04-28,Completed
O004304,C00632,2025-10-14,Completed
O004305,C00758,2024-01-29,Completed
O004306,C00789,2025-11-15,Completed
O004307,C00415,2024-05-13,Completed
O004308,C01006,2024-02-11,Completed
O004309,C01060,2025-05-25,Completed
O004310,C00891,2024-07-18,Completed
O004311,C00460,2025-06-03,Cancelled
O004312,C00301,2025-09-11,Completed
O004313,C00340,2025-05-08,Cancelled
O004314,C00740,2025-10-20,Completed
O004315,C00914,2025-08-10,Cancelled
O004316,C00612,2025-05-21,Completed
O004317,C00778,2025-01-04,Completed
O004318,C00089,2024-06-24,Completed
O004319,C01069,2025-11-17,Cancelled
O004320,C00864,2024-07-16,Completed
O004321,C01140,2025-04-23,Completed
O004322,C01056,2025-11-23,Completed
O004323,C00713,2024-06-16,Completed
O004324,C00199,2024-11-13,Completed
O004325,C00236,2025-08-30,Completed
O004326,C00788,2024-06-29,Completed
O004327,C00915,2025-11-11,Completed
O004328,C00012,2025-10-24,Completed
O004329,C00716,2024-03-31,Completed
O004330,C01089,2025-03-20,Completed
O004331,C00771,2024-01-10,Cancelled
O004332,C00804,2025-10-31,Completed
O004333,C00809,2025-01-06,Completed
O004334,C00044,2024-06-04,Completed
O004335,C00873,2025-12-20,Completed
O004336,C00857,2024-04-10,Completed
O004337,C00001,2025-05-17,Completed
O004338,C01186,2024-07-26,Completed
O004339,C00104,2025-03-18,Completed
O004340,C01181,2024-03-01,Completed
O004341,C00962,2025-03-29,Completed
O004342,C00100,2025-07-16,Completed
O004343,C01048,2024-08-12,Completed
O004344,C01034,2024-06-05,Completed
O004345,C01088,2025-02-05,Completed
O004346,C00480,2024-01-13,Completed
O004347,C00399,2024-08-09,Completed
O004348,C00327,2025-07-01,Completed
O004349,C00244,2025-10-18,Completed
O004350,C00571,2025-11-17,Completed
O004351,C01104,2024-03-28,Completed
O004352,C00747,2024-04-18,Completed
O004353,C00048,2024-01-27,Completed
O004354,C00123,2024-12-21,Completed
O004355,C00319,2025-05-21,Completed
O004356,C00044,2025-09-30,Completed
O004357,C00797,2024-04-08,Completed
O004358,C00103,2025-07-24,Cancelled
O004359,C01136,2024-06-06,Completed
O004360,C00992,2024-06-29,Completed
O004361,C00749,2024-03-07,Completed
O004362,C00365,2024-06-04,Completed
O004363,C00554,2025-08-26,Cancelled
O004364,C00744,2024-03-18,Completed
O004365,C00827,2024-08-25,Completed
O004366,C00339,2025-03-08,Completed
O004367,C00760,2024-09-27,Completed
O004368,C00494,2025-06-19,Completed
O004369,C00978,2025-02-19,Completed
O004370,C00755,2024-09-11,Completed
O004371,C00307,2025-11-28,Returned
O004372,C00297,2024-04-08,Completed
O004373,C00896,2024-06-18,Completed
O004374,C00668,2024-11-29,Completed
O004375,C00350,2025-09-19,Completed
O004376,C01064,2025-01-23,Completed
O004377,C00877,2024-06-10,Completed
O004378,C00124,2025-01-11,Completed
O004379,C00416,2025-12-24,Completed
O004380,C00616,2024-04-07,Completed
O004381,C00999,2024-04-01,Completed
O004382,C00682,2024-09-11,Completed
O004383,C00308,2025-11-01,Completed
O004384,C00677,2025-04-08,Completed
O004385,C00591,2024-12-06,Completed
O004386,C00421,2024-10-14,Completed
O004387,C01061,2024-02-28,Completed
O004388,C00415,2025-09-11,Completed
O004389,C01084,2024-07-23,Completed
O004390,C01193,2025-06-12,Returned
O004391,C00217,2024-02-28,Completed
O004392,C00361,2024-11-19,Completed
O004393,C01193,2025-11-22,Completed
O004394,C01054,2025-06-15,Cancelled
O004395,C00419,2025-12-21,Completed
O004396,C01040,2025-10-27,Completed
O004397,C01000,2024-05-17,Completed
O004398,C01145,2024-08-17,Completed
O004399,C01033,2024-02-26,Completed
O004400,C00096,2025-08-28,Returned
O004401,C00536,2024-06-29,Completed
O004402,C01077,2025-04-28,Completed
O004403,C00468,2024-04-17,Completed
O004404,C00035,2024-11-11,Completed
O004405,C01078,2025-07-11,Completed
O004406,C00929,2024-06-20,Completed
O004407,C01178,2024-12-18,Completed
O004408,C00348,2024-06-08,Completed
O004409,C01147,2024-04-03,Completed
O004410,C00568,2025-02-01,Completed
O004411,C00074,2025-04-21,Completed
O004412,C00420,2025-12-07,Completed
O004413,C00074,2024-11-15,Completed
O004414,C00744,2025-11-12,Completed
O004415,C00307,2024-10-27,Returned
O004416,C00860,2025-02-28,Completed
O004417,C00462,2025-11-07,Returned
O004418,C00291,2025-11-29,Completed
O004419,C00549,2025-02-04,Completed
O004420,C00796,2024-10-21,Completed
O004421,C00044,2024-05-23,Completed
O004422,C01070,2025-07-14,Cancelled
O004423,C00230,2025-05-13,Completed
O004424,C01185,2024-06-14,Completed
O004425,C01056,2025-10-04,Cancelled
O004426,C00292,2024-01-04,Completed
O004427,C00597,2024-05-26,Completed
O004428,C00132,2024-10-30,Completed
O004429,C00038,2025-03-12,Completed
O004430,C00277,2025-04-04,Completed
O004431,C00051,2025-08-02,Completed
O004432,C00239,2024-09-27,Completed
O004433,C00877,2024-01-14,Completed
O004434,C00386,2024-09-17,Completed
O004435,C00613,2024-03-11,Completed
O004436,C00920,2025-09-20,Completed
O004437,C00832,2025-09-25,Completed
O004438,C01113,2024-06-16,Completed
O004439,C00125,2025-01-26,Completed
O004440,C00983,2025-01-20,Completed
O004441,C00723,2024-02-29,Completed
O004442,C00627,2024-09-10,Completed
O004443,C00350,2025-06-10,Completed
O004444,C00220,2024-09-13,Completed
O004445,C01110,2025-02-23,Completed
O004446,C01084,2024-02-06,Completed
O004447,C00088,2024-12-12,Completed
O004448,C00973,2025-04-20,Completed
O004449,C00036,2024-12-02,Completed
O004450,C00601,2024-11-09,Completed
O004451,C00932,2025-03-20,Completed
O004452,C00764,2025-02-27,Completed
O004453,C00838,2024-08-20,Completed
O004454,C00391,2025-11-23,Completed
O004455,C00658,2025-11-30,Completed
O004456,C00479,2024-11-11,Completed
O004457,C00884,2024-02-04,Cancelled
O004458,C00487,2025-03-14,Completed
O004459,C00447,2024-03-18,Completed
O004460,C00987,2024-05-02,Completed
O004461,C00350,2024-01-26,Completed
O004462,C00469,2024-12-18,Completed
O004463,C00856,2024-11-08,Completed
O004464,C00039,2024-01-15,Completed
O004465,C00611,2025-07-14,Completed
O004466,C00021,2025-06-15,Completed
O004467,C00141,2025-06-04,Completed
O004468,C00583,2025-02-15,Completed
O004469,C00135,2025-04-23,Completed
O004470,C00161,2024-09-25,Completed
O004471,C00015,2024-11-08,Completed
O004472,C00568,2025-08-04,Completed
O004473,C01190,2024-07-08,Completed
O004474,C00197,2024-07-27,Completed
O004475,C00708,2024-07-31,Completed
O004476,C00070,2024-06-28,Completed
O004477,C00149,2025-04-29,Completed
O004478,C00967,2024-06-12,Completed
O004479,C00985,2025-07-03,Completed
O004480,C01107,2024-12-02,Completed
O004481,C00377,2025-04-03,Completed
O004482,C00864,2025-08-27,Completed
O004483,C00088,2025-03-25,Completed
O004484,C00176,2024-12-14,Completed
O004485,C01180,2024-10-13,Completed
O004486,C00159,2024-06-03,Completed
O004487,C01032,2024-12-03,Completed
O004488,C01140,2025-03-11,Completed
O004489,C00835,2024-01-26,Completed
O004490,C00598,2024-03-17,Completed
O004491,C00500,2025-11-22,Completed
O004492,C00987,2025-04-08,Completed
O004493,C00695,2025-06-01,Completed
O004494,C01051,2025-12-15,Completed
O004495,C00341,2024-07-13,Completed
O004496,C00319,2024-05-03,Returned
O004497,C00223,2024-01-04,Cancelled
O004498,C01041,2024-02-01,Completed
O004499,C00020,2025-06-08,Completed
O004500,C00847,2024-04-14,Completed
O004501,C01029,2024-07-30,Completed
O004502,C00623,2024-02-03,Completed
O004503,C00827,2025-01-17,Completed
O004504,C00146,2024-01-12,Completed
O004505,C00645,2025-05-05,Completed
O004506,C00884,2025-01-23,Completed
O004507,C00163,2025-03-27,Completed
O004508,C00768,2025-01-20,Completed
O004509,C00925,2024-12-02,Completed
O004510,C00856,2024-01-22,Completed
O004511,C00636,2025-09-14,Completed
O004512,C00075,2024-10-22,Completed
O004513,C00533,2024-12-07,Completed
O004514,C00324,2025-11-01,Completed
O004515,C00144,2025-12-03,Completed
O004516,C00084,2025-05-01,Completed
O004517,C00512,2024-02-28,Completed
O004518,C01080,2024-07-21,Completed
O004519,C00108,2024-10-18,Completed
O004520,C01188,2025-11-03,Completed
O004521,C00556,2025-09-07,Completed
O004522,C00643,2024-12-02,Completed
O004523,C00541,2025-11-17,Completed
O004524,C00569,2024-11-01,Completed
O004525,C00553,2025-07-13,Completed
O004526,C00476,2025-08-01,Cancelled
O004527,C00956,2024-10-12,Completed
O004528,C00704,2024-06-03,Completed
O004529,C01126,2025-05-01,Completed
O004530,C00504,2025-09-17,Completed
O004531,C01119,2024-06-21,Returned
O004532,C00763,2025-07-01,Completed
O004533,C00442,2025-09-07,Completed
O004534,C00189,2025-05-05,Completed
O004535,C00901,2025-06-24,Completed
O004536,C01094,2024-05-02,Completed
O004537,C00813,2025-01-10,Completed
O004538,C00641,2024-08-18,Completed
O004539,C00526,2025-07-30,Completed
O004540,C00779,2024-06-23,Completed
O004541,C00512,2024-09-17,Cancelled
O004542,C00334,2024-01-20,Completed
O004543,C00347,2024-08-11,Completed
O004544,C00935,2024-11-30,Completed
O004545,C01060,2025-03-03,Returned
O004546,C01169,2024-07-21,Completed
O004547,C00637,2024-06-07,Completed
O004548,C00849,2025-11-15,Cancelled
O004549,C00130,2025-10-13,Completed
O004550,C00742,2024-10-15,Completed
O004551,C00452,2025-07-08,Completed
O004552,C00235,2024-11-03,Completed
O004553,C00881,2024-05-08,Completed
O004554,C01047,2024-03-27,Completed
O004555,C00932,2024-12-07,Completed
O004556,C00949,2025-11-19,Completed
O004557,C00767,2025-12-16,Completed
O004558,C00122,2025-02-15,Completed
O004559,C00448,2025-10-16,Completed
O004560,C00647,2025-07-01,Completed
O004561,C00513,2024-10-04,Completed
O004562,C00432,2024-04-20,Completed
O004563,C00492,2024-10-05,Completed
O004564,C00747,2025-12-27,Completed
O004565,C00303,2025-06-01,Completed
O004566,C00450,2024-08-22,Completed
O004567,C00163,2025-07-06,Completed
O004568,C01085,2024-01-16,Completed
O004569,C00913,2025-06-14,Completed
O004570,C01071,2024-10-26,Completed
O004571,C00655,2025-11-26,Completed
O004572,C01095,2025-10-16,Completed
O004573,C00066,2025-11-11,Completed
O004574,C01199,2024-02-18,Completed
O004575,C00524,2024-10-02,Completed
O004576,C00001,2024-05-03,Completed
O004577,C00369,2025-09-17,Completed
O004578,C00888,2024-03-25,Returned
O004579,C00451,2024-12-20,Completed
O004580,C00052,2025-07-10,Completed
O004581,C01165,2024-02-17,Completed
O004582,C00482,2024-04-08,Completed
O004583,C00783,2024-09-15,Returned
O004584,C00486,2025-05-18,Completed
O004585,C00081,2024-03-02,Completed
O004586,C00215,2025-11-02,Completed
O004587,C00953,2025-10-15,Completed
O004588,C00044,2024-08-18,Completed
O004589,C00656,2025-10-10,Completed
O004590,C01196,2025-10-02,Completed
O004591,C01102,2024-01-05,Completed
O004592,C00949,2024-02-03,Completed
O004593,C00692,2024-09-25,Completed
O004594,C00596,2025-12-29,Completed
O004595,C00289,2025-10-11,Completed
O004596,C00184,2025-05-01,Completed
O004597,C00509,2024-01-30,Completed
O004598,C01056,2025-12-31,Completed
O004599,C00815,2024-11-22,Completed
O004600,C00002,2025-08-01,Completed
O004601,C00930,2025-03-01,Completed
O004602,C00809,2025-06-30,Completed
O004603,C00969,2024-08-28,Completed
O004604,C00598,2024-07-09,Completed
O004605,C01194,2025-08-06,Completed
O004606,C00182,2025-02-01,Completed
O004607,C00984,2024-01-31,Completed
O004608,C00158,2024-12-25,Completed
O004609,C00629,2025-05-14,Cancelled
O004610,C00188,2025-01-05,Completed
O004611,C00472,2025-06-01,Completed
O004612,C01188,2025-11-30,Returned
O004613,C00396,2024-01-28,Returned
O004614,C00410,2024-10-07,Completed
O004615,C00126,2025-12-10,Returned
O004616,C00583,2025-05-13,Completed
O004617,C00834,2024-10-19,Completed
O004618,C01082,2024-08-29,Completed
O004619,C00688,2024-04-16,Completed
O004620,C00640,2024-12-22,Completed
O004621,C01068,2024-04-08,Completed
O004622,C00214,2025-09-29,Completed
O004623,C00822,2025-06-12,Completed
O004624,C01134,2024-10-31,Completed
O004625,C00726,2025-03-26,Completed
O004626,C00852,2025-03-05,Completed
O004627,C00935,2025-03-22,Completed
O004628,C00262,2024-09-19,Completed
O004629,C01100,2024-05-01,Completed
O004630,C00509,2024-11-12,Completed
O004631,C00212,2025-10-22,Completed
O004632,C00163,2025-10-06,Completed
O004633,C00577,2025-07-27,Returned
O004634,C00216,2024-11-25,Completed
O004635,C00197,2025-11-28,Completed
O004636,C00029,2025-06-22,Completed
O004637,C01102,2025-09-01,Completed
O004638,C00536,2024-04-09,Completed
O004639,C00660,2024-05-09,Completed
O004640,C00488,2025-07-17,Completed
O004641,C00028,2025-07-21,Completed
O004642,C01048,2024-01-14,Completed
O004643,C00935,2025-07-04,Completed
O004644,C00126,2025-07-09,Completed
O004645,C00802,2024-06-20,Completed
O004646,C00139,2025-08-15,Returned
O004647,C00260,2025-04-10,Completed
O004648,C00317,2025-11-09,Completed
O004649,C00628,2025-08-20,Completed
O004650,C00182,2024-02-24,Completed
O004651,C00305,2025-06-11,Completed
O004652,C00200,2025-03-21,Completed
O004653,C00038,2025-12-15,Completed
O004654,C00610,2024-03-07,Completed
O004655,C01041,2025-09-21,Completed
O004656,C00248,2025-04-29,Completed
O004657,C00528,2024-02-13,Completed
O004658,C00815,2024-12-20,Completed
O004659,C00047,2024-12-30,Completed
O004660,C00431,2025-11-04,Completed
O004661,C00264,2024-12-04,Completed
O004662,C00870,2025-09-06,Completed
O004663,C00228,2024-05-10,Completed
O004664,C00585,2025-05-10,Completed
O004665,C01172,2025-12-10,Completed
O004666,C00993,2024-06-12,Completed
O004667,C00112,2025-12-03,Completed
O004668,C00061,2025-09-24,Completed
O004669,C00165,2025-06-01,Completed
O004670,C00316,2024-06-09,Completed
O004671,C00706,2025-04-12,Completed
O004672,C00285,2024-12-05,Completed
O004673,C00873,2025-01-28,Completed
O004674,C00543,2024-12-14,Completed
O004675,C00280,2025-08-22,Completed
O004676,C00638,2025-01-15,Completed
O004677,C00135,2025-06-19,Completed
O004678,C00714,2024-11-29,Completed
O004679,C00392,2024-09-09,Completed
